EmpID,Age,MaritalStatus,JobRole,Attrition,BusinessTravel,HourlyRate,DailyRate,MonthlyIncome,YearlyIncome,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
933,29,Divorced,Laboratory Technician,Yes,Travel_Rarely,39,806,3339,40068,Research & Development,7,3,Technical Degree,2,Female,3,1,3,3,Yes,13,3,1,80,2,10,2,3,7,7,7,7
934,28,Single,Research Scientist,No,Travel_Rarely,84,640,2080,24960,Research & Development,1,3,Technical Degree,4,Male,3,1,1,2,No,11,3,2,80,0,5,2,2,3,2,1,2
935,25,Single,Research Scientist,No,Travel_Rarely,40,266,2096,25152,Research & Development,1,3,Medical,4,Female,3,1,2,1,No,18,3,4,80,0,2,3,2,2,2,2,1
936,32,Married,Sales Executive,No,Travel_Rarely,56,604,6209,74508,Sales,8,3,Medical,3,Male,4,2,4,1,No,15,3,3,80,2,10,4,4,10,7,0,8
937,45,Single,Manager,No,Travel_Frequently,83,364,18061,216732,Research & Development,25,3,Medical,2,Female,3,5,2,3,No,22,4,3,80,0,22,4,3,0,0,0,0
938,39,Divorced,Manager,No,Travel_Rarely,94,412,17123,205476,Research & Development,13,4,Medical,3,Female,2,4,2,6,Yes,13,3,4,80,2,21,4,3,19,9,15,2
939,58,Divorced,Research Scientist,No,Travel_Rarely,88,848,2372,28464,Research & Development,23,4,Life Sciences,1,Male,3,1,3,1,No,12,3,4,80,2,2,3,3,2,2,2,2
940,32,Married,Laboratory Technician,Yes,Travel_Rarely,79,1089,4883,58596,Research & Development,7,2,Life Sciences,4,Male,3,2,3,1,No,18,3,1,80,1,10,3,3,10,4,1,1
941,39,Single,Research Scientist,Yes,Travel_Rarely,93,360,3904,46848,Research & Development,23,3,Medical,3,Male,3,1,1,0,No,13,3,1,80,0,6,2,3,5,2,0,3
942,30,Married,Laboratory Technician,No,Travel_Rarely,48,1138,4627,55524,Research & Development,6,3,Technical Degree,1,Female,2,2,4,0,No,12,3,1,80,1,10,6,3,9,2,6,7
943,36,Married,Healthcare Representative,No,Travel_Rarely,63,325,7094,85128,Research & Development,10,4,Technical Degree,4,Female,3,3,3,3,No,12,3,1,80,0,10,0,3,7,7,1,7
944,46,Single,Human Resources,No,Travel_Rarely,44,991,3423,41076,Human Resources,1,2,Life Sciences,4,Female,3,1,1,6,No,12,3,3,80,0,10,3,4,7,6,5,7
945,28,Married,Laboratory Technician,No,Non-Travel,55,1476,6674,80088,Research & Development,1,3,Life Sciences,3,Female,1,2,4,0,No,11,3,1,80,3,10,6,3,9,8,7,5
946,50,Married,Research Director,No,Travel_Rarely,43,1322,16880,202560,Research & Development,28,3,Life Sciences,4,Female,3,4,1,4,Yes,11,3,2,80,0,25,2,3,3,2,1,2
947,40,Single,Sales Executive,Yes,Travel_Rarely,57,299,9094,109128,Sales,25,4,Marketing,4,Male,2,3,2,2,Yes,12,3,3,80,0,9,2,3,5,4,1,0
948,52,Single,Sales Executive,Yes,Travel_Rarely,64,1030,8446,101352,Sales,5,3,Life Sciences,2,Male,3,3,2,9,Yes,19,3,3,80,0,10,2,2,8,7,7,7
949,30,Married,Manager,No,Travel_Rarely,95,634,11916,142992,Research & Development,17,4,Medical,2,Female,3,3,1,1,Yes,23,4,4,80,2,9,2,3,9,1,0,8
950,39,Single,Manufacturing Director,No,Travel_Rarely,32,524,4534,54408,Research & Development,18,2,Life Sciences,1,Male,3,2,3,0,No,11,3,1,80,0,9,6,3,8,7,1,7
951,31,Divorced,Sales Executive,No,Non-Travel,57,587,9852,118224,Sales,2,4,Life Sciences,4,Female,3,3,3,1,Yes,19,3,1,80,1,10,5,2,10,8,9,6
952,41,Single,Sales Executive,No,Non-Travel,40,256,6151,73812,Sales,10,2,Medical,3,Male,1,2,2,1,No,13,3,1,80,0,19,4,3,19,2,11,9
953,31,Single,Sales Representative,Yes,Travel_Frequently,54,1060,2302,27624,Sales,1,3,Life Sciences,4,Female,3,1,2,1,Yes,11,3,1,80,0,3,2,4,3,2,2,2
954,44,Married,Laboratory Technician,Yes,Travel_Rarely,89,935,2362,28344,Research & Development,3,3,Life Sciences,1,Male,3,1,1,4,No,12,3,3,80,0,10,4,4,3,2,1,2
955,42,Married,Manager,No,Non-Travel,37,495,17861,214332,Research & Development,2,1,Life Sciences,3,Male,3,4,3,0,Yes,13,3,4,80,0,21,3,2,20,8,2,10
956,55,Married,Manager,No,Travel_Rarely,58,282,19187,230244,Research & Development,2,2,Medical,4,Female,1,5,3,4,No,14,3,4,80,1,23,5,3,19,9,9,11
957,56,Single,Manager,No,Travel_Rarely,99,206,19717,236604,Human Resources,8,4,Life Sciences,4,Male,3,5,2,6,No,14,3,1,80,0,36,4,3,7,3,7,7
958,40,Divorced,Research Scientist,No,Non-Travel,74,458,3544,42528,Research & Development,16,2,Life Sciences,3,Male,3,1,3,9,No,16,3,2,80,1,6,0,3,4,2,0,0
959,34,Divorced,Healthcare Representative,No,Travel_Rarely,86,943,8500,102000,Research & Development,9,3,Life Sciences,4,Male,3,3,4,0,No,11,3,4,80,1,10,0,2,9,7,1,6
960,40,Single,Research Scientist,No,Travel_Rarely,98,523,4661,55932,Research & Development,2,3,Life Sciences,3,Male,3,2,4,1,No,13,3,3,80,0,9,4,3,9,8,8,8
961,41,Divorced,Sales Executive,No,Travel_Frequently,66,1018,4103,49236,Sales,1,3,Marketing,3,Female,3,2,1,0,No,17,3,4,80,1,10,2,3,9,3,1,7
962,35,Single,Research Scientist,No,Travel_Frequently,87,482,4249,50988,Research & Development,4,4,Life Sciences,3,Male,3,2,3,1,Yes,11,3,2,80,0,9,3,3,9,6,1,1
963,51,Divorced,Manager,No,Travel_Rarely,84,770,14026,168312,Human Resources,5,3,Life Sciences,3,Male,3,4,2,1,Yes,11,3,2,80,1,33,2,3,33,9,0,10
964,38,Divorced,Sales Executive,No,Travel_Rarely,31,1009,6893,82716,Sales,2,2,Life Sciences,2,Female,3,2,1,3,No,15,3,4,80,1,11,3,3,7,7,1,7
965,34,Single,Sales Executive,No,Travel_Rarely,66,507,6125,73500,Sales,15,2,Medical,3,Female,3,2,1,1,No,12,3,4,80,0,10,6,4,10,8,9,6
966,25,Married,Laboratory Technician,No,Travel_Rarely,67,882,3669,44028,Research & Development,19,1,Medical,4,Male,3,1,4,3,No,11,3,3,80,3,7,6,2,3,2,1,2
967,58,Married,Manufacturing Director,Yes,Travel_Rarely,53,601,10008,120096,Research & Development,7,4,Medical,3,Female,2,3,1,7,Yes,14,3,4,80,0,31,0,2,10,9,5,9
968,40,Married,Laboratory Technician,No,Travel_Rarely,88,329,2387,28644,Research & Development,1,4,Life Sciences,2,Male,3,1,2,3,No,22,4,3,80,1,7,3,3,4,2,0,3
969,36,Married,Sales Executive,No,Travel_Frequently,83,607,4639,55668,Sales,7,3,Marketing,1,Female,4,2,1,2,No,16,3,4,80,1,17,2,2,15,7,6,13
970,48,Single,Manufacturing Director,No,Travel_Rarely,54,855,7898,94776,Research & Development,4,3,Life Sciences,4,Male,3,3,4,1,No,11,3,3,80,0,11,2,3,10,9,0,8
971,27,Married,Sales Representative,No,Travel_Rarely,98,1291,2534,30408,Sales,11,3,Medical,3,Female,4,1,4,8,No,14,3,2,80,1,5,4,3,1,0,0,0
972,51,Single,Manufacturing Director,No,Travel_Rarely,82,1405,13142,157704,Research & Development,11,2,Technical Degree,4,Female,2,4,2,3,No,16,3,2,80,0,29,1,2,5,2,0,3
973,18,Single,Laboratory Technician,No,Non-Travel,97,1124,1611,19332,Research & Development,1,3,Life Sciences,4,Female,3,1,4,1,No,15,3,3,80,0,0,5,4,0,0,0,0
974,35,Married,Laboratory Technician,No,Travel_Rarely,60,817,5363,64356,Research & Development,1,3,Medical,4,Female,2,2,4,0,No,12,3,2,80,1,10,0,3,9,7,0,0
975,27,Single,Sales Executive,No,Travel_Frequently,43,793,5071,60852,Sales,2,1,Life Sciences,4,Male,1,2,4,3,No,20,4,2,80,0,8,3,3,6,2,0,0
976,55,Single,Sales Executive,Yes,Travel_Rarely,85,267,13695,164340,Sales,13,4,Marketing,1,Male,4,4,3,6,Yes,17,3,3,80,0,24,2,2,19,7,3,8
977,56,Married,Manufacturing Director,No,Travel_Rarely,68,1369,13402,160824,Research & Development,23,3,Life Sciences,4,Male,3,4,2,4,Yes,12,3,1,80,1,33,0,3,19,16,15,9
978,34,Divorced,Research Scientist,No,Non-Travel,92,999,2029,24348,Research & Development,26,1,Technical Degree,1,Female,2,1,3,1,No,20,4,3,80,3,5,2,3,5,4,0,0
979,40,Divorced,Healthcare Representative,No,Travel_Rarely,89,1202,6377,76524,Research & Development,2,1,Medical,2,Female,4,2,3,5,No,20,4,2,80,3,15,0,3,12,11,11,8
980,34,Married,Laboratory Technician,No,Travel_Rarely,86,285,5429,65148,Research & Development,29,3,Medical,2,Male,3,2,3,4,No,13,3,1,80,2,10,1,3,8,7,7,7
981,31,Single,Sales Representative,Yes,Travel_Frequently,90,703,2785,33420,Sales,2,3,Life Sciences,3,Female,2,1,4,7,No,14,3,3,80,0,3,3,4,1,0,0,0
982,35,Married,Sales Executive,Yes,Travel_Frequently,67,662,4614,55368,Sales,18,4,Marketing,4,Female,3,2,3,0,Yes,18,3,3,80,1,5,0,2,4,2,3,2
983,38,Divorced,Research Scientist,No,Travel_Frequently,57,693,2610,31320,Research & Development,7,3,Life Sciences,4,Male,4,1,3,1,No,11,3,4,80,3,4,2,3,4,2,0,3
984,34,Single,Healthcare Representative,No,Travel_Rarely,98,404,6687,80244,Research & Development,2,4,Technical Degree,3,Female,3,2,4,1,No,11,3,4,80,0,14,2,4,14,11,4,11
985,28,Married,Sales Executive,No,Travel_Rarely,48,736,4724,56688,Sales,26,3,Life Sciences,3,Male,2,2,1,1,No,11,3,3,80,1,5,0,3,5,3,0,4
986,31,Married,Manufacturing Director,Yes,Travel_Rarely,98,330,6179,74148,Research & Development,22,4,Medical,4,Male,3,2,3,1,Yes,15,3,4,80,2,10,3,2,10,2,6,7
987,39,Married,Sales Executive,No,Travel_Rarely,44,1498,6120,73440,Sales,21,4,Life Sciences,1,Male,2,2,4,3,Yes,12,3,4,80,2,8,2,4,5,4,1,4
988,51,Married,Sales Executive,No,Travel_Frequently,52,541,10596,127152,Sales,2,3,Marketing,2,Male,3,3,2,2,No,11,3,2,80,0,14,5,3,4,2,3,2
989,41,Divorced,Research Scientist,No,Travel_Frequently,75,1200,5467,65604,Research & Development,22,3,Life Sciences,4,Female,3,2,4,3,Yes,14,3,1,80,2,12,4,2,6,2,3,3
990,37,Married,Research Scientist,No,Travel_Rarely,54,1439,2996,35952,Research & Development,4,1,Life Sciences,3,Male,3,1,3,7,Yes,15,3,4,80,0,8,2,3,6,4,1,3
991,33,Married,Sales Executive,No,Travel_Frequently,61,1111,9998,119976,Sales,5,1,Life Sciences,2,Male,3,2,4,6,No,13,3,1,80,0,8,2,4,5,4,1,2
992,32,Married,Sales Executive,No,Travel_Rarely,36,499,4078,48936,Sales,2,1,Marketing,3,Male,3,2,2,0,Yes,13,3,1,80,3,4,3,2,3,2,1,2
993,39,Married,Healthcare Representative,No,Non-Travel,71,1485,10920,131040,Research & Development,25,2,Life Sciences,3,Male,3,3,3,3,No,21,4,2,80,1,13,2,3,6,4,0,5
994,25,Married,Sales Executive,No,Travel_Rarely,93,1372,6232,74784,Sales,18,1,Life Sciences,1,Male,4,2,3,2,No,11,3,2,80,0,6,3,2,3,2,1,2
995,52,Married,Manufacturing Director,No,Travel_Frequently,59,322,13247,158964,Research & Development,28,2,Medical,4,Female,4,4,3,2,Yes,11,3,2,80,1,24,3,2,5,3,0,2
996,43,Single,Research Scientist,No,Travel_Rarely,73,930,4081,48972,Research & Development,6,3,Medical,1,Female,2,2,3,1,Yes,14,3,1,80,0,20,3,1,20,7,1,8
997,27,Married,Sales Executive,No,Travel_Rarely,98,205,5769,69228,Sales,10,3,Marketing,4,Female,2,2,4,1,Yes,11,3,4,80,0,6,3,3,6,2,4,4
998,27,Single,Research Scientist,Yes,Travel_Rarely,51,135,2394,28728,Research & Development,17,4,Life Sciences,4,Female,3,1,3,1,Yes,13,3,4,80,0,8,2,3,8,2,7,7
999,26,Single,Research Scientist,No,Travel_Rarely,36,683,3904,46848,Research & Development,2,1,Medical,1,Male,2,1,4,0,No,12,3,4,80,0,5,2,3,4,3,1,1
1000,42,Married,Manager,No,Travel_Rarely,31,1147,16799,201588,Human Resources,10,3,Human Resources,3,Female,3,4,1,0,No,14,3,3,80,1,21,5,3,20,7,0,9
1001,52,Married,Laboratory Technician,No,Travel_Rarely,54,258,2950,35400,Research & Development,8,4,Other,3,Female,3,1,1,9,No,13,3,3,80,0,12,2,1,5,4,0,4
1002,37,Single,Laboratory Technician,No,Travel_Rarely,94,1462,3629,43548,Research & Development,11,3,Medical,1,Female,3,1,3,4,No,18,3,1,80,0,8,6,3,3,2,0,2
1003,35,Single,Manufacturing Director,No,Travel_Frequently,60,200,9362,112344,Research & Development,18,2,Life Sciences,3,Male,3,3,4,2,No,11,3,3,80,0,10,2,3,2,2,2,2
1004,25,Married,Laboratory Technician,No,Travel_Rarely,81,949,3229,38748,Research & Development,1,3,Technical Degree,1,Male,3,1,4,4,No,11,3,2,80,1,7,2,2,3,2,0,2
1005,26,Single,Laboratory Technician,No,Travel_Rarely,100,652,3578,42936,Research & Development,7,3,Other,3,Male,4,1,1,0,No,12,3,4,80,0,8,2,3,7,7,0,7
1006,29,Single,Human Resources,No,Travel_Rarely,51,332,7988,95856,Human Resources,17,3,Other,2,Male,2,3,1,1,No,13,3,1,80,0,10,3,2,10,9,0,9
1007,49,Single,Laboratory Technician,Yes,Travel_Frequently,97,1475,4284,51408,Research & Development,28,2,Life Sciences,1,Male,2,2,1,3,No,20,4,1,80,0,20,2,3,4,3,1,3
1008,29,Single,Healthcare Representative,Yes,Travel_Frequently,84,337,7553,90636,Research & Development,14,1,Other,3,Female,3,3,4,0,Yes,12,3,1,80,0,9,1,3,8,7,7,7
1009,54,Single,Research Director,No,Travel_Rarely,54,971,17328,207936,Research & Development,1,3,Medical,4,Female,3,4,4,6,No,19,3,4,80,0,29,3,2,20,7,12,7
1010,58,Married,Research Director,No,Travel_Rarely,76,1055,19701,236412,Research & Development,1,3,Medical,4,Female,3,5,1,3,Yes,21,4,3,80,1,32,3,3,9,8,1,5
1011,55,Divorced,Research Director,No,Travel_Rarely,81,1136,14732,176784,Research & Development,1,4,Medical,2,Male,4,4,4,2,No,13,3,4,80,2,31,4,4,7,7,0,0
1012,36,Single,Sales Executive,No,Travel_Rarely,99,1174,9278,111336,Sales,3,4,Marketing,1,Female,3,2,2,3,Yes,16,3,4,80,0,15,3,3,5,4,0,1
1013,31,Single,Sales Representative,Yes,Travel_Frequently,50,667,1359,16308,Sales,1,4,Life Sciences,2,Female,1,1,3,1,No,12,3,2,80,0,1,3,3,1,0,0,0
1014,30,Divorced,Sales Executive,No,Travel_Rarely,73,855,4779,57348,Sales,7,4,Marketing,4,Female,3,2,1,7,No,14,3,2,80,2,8,3,3,3,2,0,2
1015,31,Single,Research Director,No,Travel_Rarely,93,182,16422,197064,Research & Development,8,5,Life Sciences,1,Female,3,4,2,3,No,11,3,3,80,0,9,3,4,3,2,1,0
1016,34,Divorced,Research Scientist,No,Travel_Frequently,91,560,2996,35952,Research & Development,1,4,Other,4,Male,3,1,1,5,No,14,3,3,80,2,10,2,3,4,3,1,3
1017,31,Single,Research Scientist,Yes,Travel_Rarely,34,202,1261,15132,Research & Development,8,3,Life Sciences,1,Female,2,1,2,1,No,12,3,3,80,0,1,3,4,1,0,0,0
1018,27,Married,Laboratory Technician,No,Travel_Rarely,91,1377,2099,25188,Research & Development,11,1,Life Sciences,2,Male,3,1,1,0,No,14,3,2,80,0,6,3,4,5,0,1,4
1019,36,Single,Laboratory Technician,No,Travel_Rarely,37,172,5810,69720,Research & Development,4,4,Life Sciences,1,Male,2,2,4,1,No,16,3,3,80,0,10,2,2,10,4,1,8
1020,36,Married,Sales Executive,No,Travel_Rarely,98,329,5647,67764,Sales,16,4,Marketing,3,Female,2,2,1,4,No,13,3,1,80,2,11,3,2,3,2,0,2
1021,47,Married,Research Scientist,No,Travel_Rarely,74,465,3420,41040,Research & Development,1,3,Technical Degree,1,Male,3,1,4,7,No,12,3,3,80,1,17,2,2,6,5,1,2
1022,25,Married,Sales Representative,Yes,Travel_Rarely,68,383,4400,52800,Sales,9,2,Life Sciences,1,Male,2,1,1,3,No,12,3,1,80,0,6,2,3,3,2,2,2
1023,37,Single,Laboratory Technician,No,Non-Travel,84,1413,3500,42000,Research & Development,5,2,Technical Degree,3,Male,4,1,3,0,No,14,3,1,80,0,7,2,1,6,5,1,3
1024,56,Married,Research Scientist,No,Travel_Rarely,90,1255,2066,24792,Research & Development,1,2,Life Sciences,1,Female,3,1,1,2,No,22,4,4,80,1,5,3,4,3,2,1,0
1025,47,Married,Research Director,No,Travel_Rarely,82,359,17169,206028,Research & Development,2,4,Medical,1,Female,3,4,3,3,No,19,3,2,80,2,26,2,4,20,17,5,6
1026,24,Married,Sales Executive,No,Travel_Rarely,42,1476,4162,49944,Sales,4,1,Medical,4,Female,3,2,3,1,Yes,12,3,3,80,2,5,3,3,5,4,0,3
1027,32,Married,Sales Executive,No,Travel_Rarely,97,601,9204,110448,Sales,7,5,Marketing,4,Male,3,2,4,4,No,12,3,3,80,1,7,3,2,4,3,0,3
1028,34,Married,Laboratory Technician,No,Travel_Rarely,86,401,3294,39528,Research & Development,1,3,Life Sciences,4,Female,2,1,2,5,No,17,3,1,80,1,7,2,2,5,4,0,2
1029,41,Married,Research Scientist,No,Travel_Rarely,90,1283,2127,25524,Research & Development,5,5,Medical,2,Male,4,1,3,2,Yes,12,3,1,80,0,7,5,2,4,2,0,3
1030,40,Divorced,Laboratory Technician,No,Non-Travel,81,663,3975,47700,Research & Development,9,4,Other,3,Male,3,2,3,3,No,11,3,3,80,2,11,2,4,8,7,0,7
1031,31,Divorced,Sales Executive,No,Travel_Rarely,31,326,10793,129516,Sales,8,2,Life Sciences,1,Male,3,3,4,1,No,18,3,1,80,1,13,5,3,13,7,9,9
1032,46,Divorced,Sales Executive,Yes,Travel_Rarely,52,377,10096,121152,Sales,9,3,Marketing,1,Male,3,3,4,4,No,11,3,1,80,1,28,1,4,7,7,4,3
1033,39,Single,Laboratory Technician,Yes,Non-Travel,54,592,3646,43752,Research & Development,2,3,Life Sciences,1,Female,2,1,1,2,Yes,23,4,2,80,0,11,2,4,1,0,0,0
1034,31,Single,Manufacturing Director,Yes,Travel_Frequently,100,1445,7446,89352,Research & Development,1,5,Life Sciences,3,Female,4,3,2,1,No,11,3,1,80,0,10,2,3,10,8,4,7
1035,45,Divorced,Healthcare Representative,No,Travel_Rarely,95,1038,10851,130212,Research & Development,20,3,Medical,2,Male,1,3,1,2,Yes,18,3,2,80,1,24,2,3,7,7,0,7
1036,31,Single,Human Resources,No,Travel_Rarely,96,1398,2109,25308,Human Resources,8,2,Medical,4,Female,4,1,2,9,No,18,3,4,80,0,8,3,3,3,2,0,2
1037,31,Married,Laboratory Technician,Yes,Travel_Frequently,94,523,3722,44664,Research & Development,2,3,Life Sciences,2,Male,3,1,4,6,Yes,13,3,3,80,1,7,2,1,2,2,2,2
1038,45,Married,Manufacturing Director,No,Travel_Rarely,55,1448,9380,112560,Research & Development,29,3,Technical Degree,2,Male,3,3,4,4,Yes,18,3,4,80,2,10,4,4,3,1,1,2
1039,48,Divorced,Sales Executive,No,Travel_Rarely,96,1221,5486,65832,Sales,7,3,Marketing,3,Male,3,2,1,4,No,11,3,1,80,3,15,3,3,2,2,2,2
1040,34,Married,Human Resources,Yes,Travel_Rarely,52,1107,2742,32904,Human Resources,9,4,Technical Degree,1,Female,3,1,3,1,No,15,3,4,80,0,2,0,3,2,2,2,2
1041,40,Divorced,Research Director,No,Non-Travel,55,218,13757,165084,Research & Development,8,1,Medical,4,Male,2,3,2,2,No,11,3,3,80,1,16,5,3,9,8,4,8
1042,28,Single,Sales Executive,No,Travel_Rarely,84,866,8463,101556,Sales,5,3,Medical,4,Male,3,2,1,0,No,18,3,4,80,0,6,4,3,5,4,1,3
1043,44,Single,Laboratory Technician,No,Non-Travel,90,981,3162,37944,Research & Development,5,3,Life Sciences,3,Male,2,1,3,3,No,14,3,4,80,0,7,5,3,5,2,0,3
1044,53,Single,Research Director,No,Travel_Rarely,39,447,16598,199176,Research & Development,2,3,Medical,4,Male,4,4,2,4,No,12,3,2,80,0,35,2,2,9,8,8,8
1045,49,Married,Healthcare Representative,No,Travel_Rarely,96,1495,6651,79812,Research & Development,5,4,Technical Degree,1,Male,3,2,3,2,No,14,3,2,80,1,20,0,2,3,2,1,2
1046,40,Divorced,Research Scientist,No,Travel_Rarely,68,896,2345,28140,Research & Development,2,3,Medical,3,Male,3,1,3,2,No,14,3,3,80,1,8,3,4,3,1,1,2
1047,44,Single,Research Scientist,No,Travel_Rarely,49,1467,3420,41040,Research & Development,20,3,Life Sciences,4,Male,3,1,2,1,No,13,3,3,80,0,6,3,2,5,2,1,3
1048,33,Married,Sales Executive,No,Travel_Frequently,54,430,4373,52476,Sales,7,3,Medical,4,Male,3,2,1,0,No,14,3,1,80,2,5,2,3,4,3,0,3
1049,34,Single,Sales Executive,No,Travel_Rarely,81,1326,4759,57108,Sales,3,3,Other,4,Male,1,2,1,3,No,18,3,4,80,0,15,2,3,13,9,3,12
1050,30,Married,Sales Executive,No,Travel_Rarely,96,1358,5301,63612,Sales,16,1,Life Sciences,4,Male,3,2,3,8,No,15,3,3,80,2,4,2,2,2,1,2,2
1051,42,Single,Laboratory Technician,No,Travel_Frequently,74,748,3673,44076,Research & Development,9,2,Medical,1,Female,3,1,4,1,No,13,3,3,80,0,12,3,3,12,9,5,8
1052,44,Married,Sales Executive,No,Travel_Frequently,79,383,4768,57216,Sales,1,5,Marketing,1,Female,3,2,3,7,No,12,3,3,80,1,11,4,2,1,0,0,0
1053,30,Divorced,Research Scientist,No,Non-Travel,64,990,1274,15288,Research & Development,7,3,Technical Degree,3,Male,3,1,3,1,No,13,3,2,80,2,1,2,2,1,0,0,0
1054,57,Married,Research Scientist,No,Travel_Rarely,93,405,4900,58800,Research & Development,1,2,Life Sciences,2,Male,4,2,3,0,No,24,4,1,80,1,13,2,2,12,9,2,8
1055,49,Divorced,Healthcare Representative,No,Travel_Rarely,35,1490,10466,125592,Research & Development,7,4,Life Sciences,3,Male,3,3,2,3,No,14,3,2,80,2,29,3,3,8,7,0,7
1056,34,Divorced,Research Director,No,Travel_Frequently,71,829,17007,204084,Research & Development,15,3,Medical,2,Male,3,4,1,7,No,14,3,4,80,2,16,3,2,14,8,6,9
1057,28,Married,Sales Representative,Yes,Travel_Frequently,92,1496,2909,34908,Sales,1,3,Technical Degree,1,Male,3,1,3,3,No,15,3,4,80,1,5,3,4,3,2,1,2
1058,29,Single,Sales Executive,Yes,Travel_Frequently,51,115,5765,69180,Sales,13,3,Technical Degree,1,Female,3,2,2,5,No,11,3,1,80,0,7,4,1,5,3,0,0
1059,34,Single,Sales Executive,Yes,Travel_Rarely,40,790,4599,55188,Sales,24,4,Medical,1,Female,2,2,2,0,Yes,23,4,3,80,0,16,2,4,15,9,10,10
1060,35,Married,Sales Representative,No,Travel_Rarely,76,660,2404,28848,Sales,7,1,Life Sciences,4,Male,3,1,3,1,No,13,3,1,80,1,1,3,3,1,0,0,0
1061,24,Single,Laboratory Technician,Yes,Travel_Frequently,89,381,3172,38064,Research & Development,9,3,Medical,2,Male,3,1,1,2,Yes,11,3,3,80,0,4,2,2,0,0,0,0
1062,24,Married,Sales Representative,No,Non-Travel,78,830,2033,24396,Sales,13,2,Life Sciences,4,Female,3,1,2,1,No,13,3,3,80,1,1,2,3,1,0,0,0
1063,44,Single,Manufacturing Director,No,Travel_Frequently,86,1193,10209,122508,Research & Development,2,1,Medical,2,Male,3,3,3,5,Yes,18,3,2,80,0,16,2,2,2,2,2,2
1064,29,Divorced,Sales Executive,No,Travel_Rarely,77,1246,8620,103440,Sales,19,3,Life Sciences,3,Male,2,2,3,1,No,14,3,3,80,2,10,3,3,10,7,0,4
1065,30,Divorced,Human Resources,No,Travel_Rarely,46,330,2064,24768,Human Resources,1,3,Life Sciences,3,Male,3,1,3,0,No,21,4,1,80,1,6,3,4,5,3,1,3
1066,55,Married,Healthcare Representative,No,Travel_Rarely,30,1229,4035,48420,Research & Development,4,4,Life Sciences,4,Male,3,2,3,0,Yes,16,3,2,80,0,4,2,3,3,2,1,2
1067,33,Married,Laboratory Technician,No,Travel_Rarely,82,1099,3838,46056,Research & Development,4,4,Medical,1,Female,2,1,2,8,No,11,3,4,80,0,8,5,3,5,4,0,2
1068,47,Married,Sales Executive,No,Travel_Rarely,78,571,4591,55092,Sales,14,3,Medical,3,Female,3,2,3,3,Yes,17,3,3,80,1,11,4,2,5,4,1,2
1069,28,Single,Laboratory Technician,Yes,Travel_Frequently,38,289,2561,30732,Research & Development,2,2,Medical,3,Male,2,1,1,7,No,11,3,3,80,0,8,2,2,0,0,0,0
1070,28,Divorced,Research Scientist,No,Travel_Rarely,72,1423,1563,18756,Research & Development,1,3,Life Sciences,1,Male,2,1,3,1,No,14,3,4,80,1,1,2,1,1,0,0,0
1071,28,Single,Sales Executive,No,Travel_Frequently,55,467,4898,58776,Sales,7,3,Life Sciences,3,Male,3,2,1,0,No,14,3,4,80,0,5,5,3,4,2,1,3
1072,49,Married,Laboratory Technician,No,Travel_Rarely,43,271,4789,57468,Research & Development,3,2,Medical,3,Female,2,2,1,4,No,25,4,1,80,1,10,3,3,3,2,1,2
1073,29,Married,Laboratory Technician,No,Travel_Frequently,97,410,3180,38160,Research & Development,2,1,Life Sciences,4,Female,3,1,2,0,No,13,3,3,80,3,4,3,3,3,2,0,2
1074,28,Married,Manufacturing Director,No,Travel_Rarely,96,1083,6549,78588,Research & Development,29,1,Life Sciences,3,Male,1,2,2,1,No,14,3,2,80,2,8,2,2,8,6,1,7
1075,33,Single,Healthcare Representative,No,Travel_Rarely,69,516,6388,76656,Research & Development,8,5,Life Sciences,4,Male,3,2,3,2,Yes,17,3,1,80,0,14,6,3,0,0,0,0
1076,32,Single,Manager,No,Travel_Rarely,64,495,11244,134928,Research & Development,10,3,Medical,3,Male,3,3,4,2,No,25,4,2,80,0,10,5,4,5,2,0,0
1077,54,Divorced,Manager,No,Travel_Frequently,87,1050,16032,192384,Research & Development,11,4,Medical,2,Female,3,4,4,3,No,20,4,1,80,1,26,2,3,14,9,1,12
1078,29,Single,Research Scientist,Yes,Travel_Rarely,100,224,2362,28344,Research & Development,1,4,Technical Degree,1,Male,2,1,1,6,No,13,3,3,80,0,11,2,1,9,7,0,7
1079,44,Married,Research Director,No,Travel_Rarely,32,136,16328,195936,Research & Development,28,3,Life Sciences,4,Male,3,4,1,3,No,13,3,3,80,1,24,1,4,20,6,14,17
